Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST1546,3,2,160.62,5,1,1,511,7,Potential
CUST1548,6,2,1989.26,5,1,1,511,7,Potential
CUST1549,376,1,16.92,3,1,1,311,5,At Risk
CUST1550,450,2,925.12,2,1,1,211,4,At Risk
CUST1551,281,2,1770.6599999999999,4,1,1,411,6,At Risk
CUST1552,608,1,652.4499999999999,1,1,1,111,3,At Risk
CUST1553,112,3,1386.3,5,2,1,521,8,Potential
CUST1554,373,2,29.68,3,1,1,311,5,At Risk
CUST1555,135,1,43.48,5,1,1,511,7,Potential
CUST1557,18,2,73.77,5,1,1,511,7,Potential
CUST1559,89,3,907.88,5,2,1,521,8,Potential
CUST1561,212,2,982.5,4,1,1,411,6,At Risk
CUST1562,141,2,1967.53,5,1,1,511,7,Potential
CUST1563,645,2,364.17999999999995,1,1,1,111,3,At Risk
CUST1564,97,2,972.09,5,1,1,511,7,Potential
CUST1565,280,4,2498.1,4,2,2,422,8,Potential
CUST1567,250,1,190.01999999999998,4,1,1,411,6,At Risk
CUST1568,712,1,24.99,1,1,1,111,3,At Risk
CUST1569,18,3,819.71,5,2,1,521,8,Potential
CUST1570,185,2,405.03999999999996,4,1,1,411,6,At Risk
CUST1571,548,1,67.1,2,1,1,211,4,At Risk
CUST1572,256,3,2210.76,4,2,1,421,7,Potential
CUST1574,24,4,3053.85,5,2,2,522,9,Potential
CUST1575,125,3,2599.93,5,2,2,522,9,Potential
CUST1576,188,4,2156.48,4,2,1,421,7,Potential
CUST1578,262,3,242.57,4,2,1,421,7,Potential
CUST1579,325,2,878.53,3,1,1,311,5,At Risk
CUST1580,571,2,88.25,2,1,1,211,4,At Risk
CUST1581,57,3,1322.14,5,2,1,521,8,Potential
CUST1582,497,1,154.29,2,1,1,211,4,At Risk
CUST1584,375,1,825.86,3,1,1,311,5,At Risk
CUST1586,166,2,1235.48,4,1,1,411,6,At Risk
CUST1587,109,4,1096.7,5,2,1,521,8,Potential
CUST1588,311,2,3086.51,3,1,2,312,6,At Risk
CUST1589,513,2,1290.8,2,1,1,211,4,At Risk
CUST1590,454,1,961.67,2,1,1,211,4,At Risk
CUST1591,39,3,503.37,5,2,1,521,8,Potential
CUST1592,684,1,145.81,1,1,1,111,3,At Risk
CUST1594,121,3,1891.6999999999998,5,2,1,521,8,Potential
CUST1598,33,2,1888.21,5,1,1,511,7,Potential
CUST1599,378,2,75.4,3,1,1,311,5,At Risk
CUST1600,58,2,1327.86,5,1,1,511,7,Potential
CUST1601,317,4,6439.4,3,2,3,323,8,Potential
CUST1602,79,4,3379.9100000000003,5,2,2,522,9,Potential
CUST1603,562,2,1223.6,2,1,1,211,4,At Risk
CUST1604,301,3,1379.71,3,2,1,321,6,At Risk
CUST1605,131,6,3135.82,5,4,2,542,11,Loyal
CUST1606,224,4,1820.0200000000002,4,2,1,421,7,Potential
CUST1607,72,1,356.25,5,1,1,511,7,Potential
CUST1609,359,1,965.92,3,1,1,311,5,At Risk
CUST1610,52,1,10.19,5,1,1,511,7,Potential
CUST1611,17,2,509.45000000000005,5,1,1,511,7,Potential
CUST1612,248,1,719.6500000000001,4,1,1,411,6,At Risk
CUST1613,17,2,1945.74,5,1,1,511,7,Potential
CUST1614,166,2,730.48,4,1,1,411,6,At Risk
CUST1615,360,1,644.08,3,1,1,311,5,At Risk
CUST1616,402,2,2616.19,3,1,2,312,6,At Risk
CUST1617,41,1,587.8,5,1,1,511,7,Potential
CUST1618,325,3,3025.3599999999997,3,2,2,322,7,Potential
CUST1619,411,3,2656.71,3,2,2,322,7,Potential
CUST1621,38,3,248.13,5,2,1,521,8,Potential
CUST1623,4,3,2682.1,5,2,2,522,9,Potential
CUST1624,480,1,191.07,2,1,1,211,4,At Risk
CUST1625,234,2,1094.18,4,1,1,411,6,At Risk
CUST1626,108,2,1114.6599999999999,5,1,1,511,7,Potential
CUST1628,41,2,2061.89,5,1,1,511,7,Potential
CUST1629,424,3,1501.2,3,2,1,321,6,At Risk
CUST1631,188,6,5101.59,4,4,3,443,11,Loyal
CUST1632,20,2,319.69,5,1,1,511,7,Potential
CUST1633,149,2,34.379999999999995,4,1,1,411,6,At Risk
CUST1634,185,1,1058.35,4,1,1,411,6,At Risk
CUST1636,89,4,4315.88,5,2,2,522,9,Potential
CUST1637,354,2,2355.4,3,1,2,312,6,At Risk
CUST1638,46,2,250.69,5,1,1,511,7,Potential
CUST1639,172,4,1527.81,4,2,1,421,7,Potential
CUST1640,183,2,118.58,4,1,1,411,6,At Risk
CUST1641,167,2,2020.9499999999998,4,1,1,411,6,At Risk
CUST1642,237,3,1284.5800000000002,4,2,1,421,7,Potential
CUST1644,39,2,662.16,5,1,1,511,7,Potential
CUST1645,283,4,1501.61,4,2,1,421,7,Potential
CUST1646,60,1,179.62,5,1,1,511,7,Potential
CUST1647,395,1,274.15,3,1,1,311,5,At Risk
CUST1648,29,3,4590.48,5,2,3,523,10,Loyal
CUST1649,264,3,897.36,4,2,1,421,7,Potential
CUST1650,25,2,415.17,5,1,1,511,7,Potential
CUST1651,230,3,1368.61,4,2,1,421,7,Potential
CUST1652,531,1,1310.62,2,1,1,211,4,At Risk
CUST1653,372,3,1179.54,3,2,1,321,6,At Risk
CUST1654,562,1,1781.35,2,1,1,211,4,At Risk
CUST1655,487,1,516.66,2,1,1,211,4,At Risk
CUST1656,108,3,1162.12,5,2,1,521,8,Potential
CUST1657,30,1,43.22,5,1,1,511,7,Potential
CUST1658,239,2,2769.08,4,1,2,412,7,Potential
CUST1659,22,2,571.76,5,1,1,511,7,Potential
CUST1660,22,3,447.41999999999996,5,2,1,521,8,Potential
CUST1661,473,1,1589.1899999999998,2,1,1,211,4,At Risk
CUST1663,226,1,1664.55,4,1,1,411,6,At Risk
CUST1664,228,2,2675.67,4,1,2,412,7,Potential
CUST1666,86,3,753.6700000000001,5,2,1,521,8,Potential
CUST1667,305,3,3367.64,3,2,2,322,7,Potential
CUST1668,186,2,1748.17,4,1,1,411,6,At Risk
CUST1669,282,1,638.2,4,1,1,411,6,At Risk
CUST1670,33,1,84.72,5,1,1,511,7,Potential
CUST1672,16,4,1026.9,5,2,1,521,8,Potential
CUST1673,377,3,931.12,3,2,1,321,6,At Risk
CUST1674,221,1,3288.26,4,1,2,412,7,Potential
CUST1675,225,2,409.33000000000004,4,1,1,411,6,At Risk
CUST1678,310,1,130.14,3,1,1,311,5,At Risk
CUST1679,578,2,2501.17,2,1,2,212,5,At Risk
CUST1680,273,2,228.27999999999997,4,1,1,411,6,At Risk
CUST1681,286,3,849.13,4,2,1,421,7,Potential
CUST1682,117,2,2231.26,5,1,1,511,7,Potential
CUST1683,96,2,2583.94,5,1,2,512,8,Potential
CUST1684,8,2,3865.8999999999996,5,1,2,512,8,Potential
CUST1685,159,2,2920.3,4,1,2,412,7,Potential
CUST1688,552,1,642.17,2,1,1,211,4,At Risk
CUST1689,443,1,19.88,2,1,1,211,4,At Risk
CUST1692,144,4,2779.63,5,2,2,522,9,Potential
CUST1693,71,2,948.8,5,1,1,511,7,Potential
CUST1694,77,2,1513.57,5,1,1,511,7,Potential
CUST1695,11,6,1413.14,5,4,1,541,10,Loyal
CUST1696,79,3,1218.33,5,2,1,521,8,Potential
CUST1697,24,1,593.12,5,1,1,511,7,Potential
CUST1698,231,1,970.44,4,1,1,411,6,At Risk
CUST1699,48,1,139.84,5,1,1,511,7,Potential
CUST1700,246,3,652.97,4,2,1,421,7,Potential
CUST1701,270,2,451.93,4,1,1,411,6,At Risk
CUST1702,122,2,1351.5600000000002,5,1,1,511,7,Potential
CUST1703,119,2,2954.3199999999997,5,1,2,512,8,Potential
CUST1704,437,1,129.55,3,1,1,311,5,At Risk
CUST1705,312,2,629.21,3,1,1,311,5,At Risk
CUST1706,338,2,2856.0699999999997,3,1,2,312,6,At Risk
CUST1708,150,2,5769.2699999999995,4,1,3,413,8,Potential
CUST1709,37,1,238.81,5,1,1,511,7,Potential
CUST1710,179,2,100.97,4,1,1,411,6,At Risk
CUST1711,65,2,117.71000000000001,5,1,1,511,7,Potential
CUST1712,283,1,1343.5900000000001,4,1,1,411,6,At Risk
CUST1713,90,3,2389.73,5,2,2,522,9,Potential
CUST1714,52,1,548.26,5,1,1,511,7,Potential
CUST1715,94,1,1458.16,5,1,1,511,7,Potential
CUST1716,41,5,6044.93,5,3,3,533,11,Loyal
CUST1717,121,3,1679.24,5,2,1,521,8,Potential
CUST1718,365,2,1012.61,3,1,1,311,5,At Risk
CUST1720,337,1,56.11,3,1,1,311,5,At Risk
CUST1721,12,5,2507.0,5,3,2,532,10,Loyal
CUST1722,382,5,2859.9500000000003,3,3,2,332,8,Potential
CUST1723,69,6,3199.36,5,4,2,542,11,Loyal
CUST1724,11,4,2552.5,5,2,2,522,9,Potential
CUST1725,329,2,515.14,3,1,1,311,5,At Risk
CUST1726,158,3,395.65,4,2,1,421,7,Potential
CUST1727,624,1,1169.25,1,1,1,111,3,At Risk
CUST1728,23,3,1963.09,5,2,1,521,8,Potential
CUST1729,84,1,74.68,5,1,1,511,7,Potential
CUST1730,718,1,1048.12,1,1,1,111,3,At Risk
CUST1731,178,1,19.68,4,1,1,411,6,At Risk
CUST1732,35,4,2198.28,5,2,1,521,8,Potential
CUST1733,65,3,2964.98,5,2,2,522,9,Potential
CUST1734,4,3,832.87,5,2,1,521,8,Potential
CUST1735,59,1,3383.94,5,1,2,512,8,Potential
CUST1736,244,2,2407.83,4,1,2,412,7,Potential
CUST1737,367,1,1872.94,3,1,1,311,5,At Risk
CUST1738,130,2,2093.3,5,1,1,511,7,Potential
CUST1739,131,1,24.98,5,1,1,511,7,Potential
CUST1740,675,1,17.68,1,1,1,111,3,At Risk
CUST1741,388,2,1027.1,3,1,1,311,5,At Risk
CUST1742,432,1,155.79,3,1,1,311,5,At Risk
CUST1743,616,2,121.97,1,1,1,111,3,At Risk
CUST1744,427,2,1536.8100000000002,3,1,1,311,5,At Risk
CUST1745,419,1,280.45,3,1,1,311,5,At Risk
CUST1746,20,2,1738.94,5,1,1,511,7,Potential
CUST1747,284,3,3842.4100000000003,4,2,2,422,8,Potential
CUST1748,260,1,8.15,4,1,1,411,6,At Risk
CUST1750,245,2,1802.46,4,1,1,411,6,At Risk
CUST1751,662,1,259.4,1,1,1,111,3,At Risk
CUST1752,80,1,707.71,5,1,1,511,7,Potential
CUST1753,137,3,1323.59,5,2,1,521,8,Potential
CUST1754,182,6,4374.77,4,4,2,442,10,Loyal
CUST1755,645,3,1073.49,1,2,1,121,4,At Risk
CUST1756,76,2,1250.14,5,1,1,511,7,Potential
CUST1757,97,1,960.62,5,1,1,511,7,Potential
CUST1758,580,2,3991.36,2,1,2,212,5,At Risk
CUST1759,249,3,941.36,4,2,1,421,7,Potential
CUST1760,107,4,2347.39,5,2,2,522,9,Potential
CUST1761,698,2,3110.88,1,1,2,112,4,At Risk
CUST1762,193,3,673.0400000000001,4,2,1,421,7,Potential
CUST1763,498,1,140.47000000000003,2,1,1,211,4,At Risk
CUST1764,117,3,2979.63,5,2,2,522,9,Potential
CUST1765,108,3,4020.36,5,2,2,522,9,Potential
CUST1768,19,1,53.66,5,1,1,511,7,Potential
CUST1769,368,1,323.49,3,1,1,311,5,At Risk
CUST1770,394,1,999.8199999999999,3,1,1,311,5,At Risk
CUST1771,67,2,240.04,5,1,1,511,7,Potential
CUST1772,674,1,382.91999999999996,1,1,1,111,3,At Risk
CUST1776,489,1,1057.14,2,1,1,211,4,At Risk
CUST1777,379,3,1352.31,3,2,1,321,6,At Risk
CUST1778,248,2,334.90999999999997,4,1,1,411,6,At Risk
CUST1779,585,1,30.74,2,1,1,211,4,At Risk
CUST1780,250,3,2901.25,4,2,2,422,8,Potential
CUST1781,236,2,333.78,4,1,1,411,6,At Risk
CUST1782,415,2,4817.299999999999,3,1,3,313,7,Potential
CUST1783,413,1,148.75,3,1,1,311,5,At Risk
CUST1784,168,2,332.28,4,1,1,411,6,At Risk
CUST1785,112,2,7029.1,5,1,4,514,10,Loyal
CUST1786,630,1,678.31,1,1,1,111,3,At Risk
CUST1788,135,3,520.4,5,2,1,521,8,Potential
CUST1790,215,2,521.97,4,1,1,411,6,At Risk
CUST1791,228,2,1067.01,4,1,1,411,6,At Risk
CUST1792,506,1,35.48,2,1,1,211,4,At Risk
CUST1793,419,1,9.53,3,1,1,311,5,At Risk
CUST1794,445,2,1797.72,2,1,1,211,4,At Risk
CUST1796,242,1,35.43,4,1,1,411,6,At Risk
CUST1797,81,4,7015.98,5,2,4,524,11,Loyal
CUST1798,297,2,427.41999999999996,3,1,1,311,5,At Risk
CUST1799,56,4,3354.86,5,2,2,522,9,Potential
CUST1800,53,1,260.69,5,1,1,511,7,Potential
CUST1801,591,1,993.4,1,1,1,111,3,At Risk
CUST1802,12,2,1550.35,5,1,1,511,7,Potential
CUST1803,73,3,2355.01,5,2,2,522,9,Potential
CUST1804,24,2,470.85,5,1,1,511,7,Potential
CUST1806,592,1,43.17,1,1,1,111,3,At Risk
CUST1807,617,1,318.88,1,1,1,111,3,At Risk
CUST1808,83,3,649.3,5,2,1,521,8,Potential
CUST1809,106,3,757.61,5,2,1,521,8,Potential
CUST1811,198,1,1054.02,4,1,1,411,6,At Risk
CUST1812,81,3,1194.75,5,2,1,521,8,Potential
CUST1813,278,3,2281.9,4,2,2,422,8,Potential
CUST1814,262,1,1972.0100000000002,4,1,1,411,6,At Risk
CUST1815,288,2,43.629999999999995,4,1,1,411,6,At Risk
CUST1816,466,1,875.64,2,1,1,211,4,At Risk
CUST1817,3,2,903.33,5,1,1,511,7,Potential
CUST1818,715,1,110.0,1,1,1,111,3,At Risk
CUST1819,244,1,23.47,4,1,1,411,6,At Risk
CUST1820,67,2,1185.1399999999999,5,1,1,511,7,Potential
CUST1821,290,4,2645.0800000000004,4,2,2,422,8,Potential
CUST1822,389,2,1600.65,3,1,1,311,5,At Risk
CUST1823,387,1,30.61,3,1,1,311,5,At Risk
CUST1824,163,1,1082.8,4,1,1,411,6,At Risk
CUST1825,502,1,445.62,2,1,1,211,4,At Risk
CUST1826,29,4,1159.8200000000002,5,2,1,521,8,Potential
CUST1827,174,1,47.22,4,1,1,411,6,At Risk
CUST1828,570,1,26.42,2,1,1,211,4,At Risk
CUST1829,104,3,1549.3,5,2,1,521,8,Potential
CUST1831,68,4,5074.89,5,2,3,523,10,Loyal
CUST1832,1,1,691.76,5,1,1,511,7,Potential
CUST1833,95,1,22.450000000000003,5,1,1,511,7,Potential
CUST1835,87,3,5312.490000000001,5,2,3,523,10,Loyal
CUST1836,381,1,21.560000000000002,3,1,1,311,5,At Risk
CUST1837,600,2,1136.1399999999999,1,1,1,111,3,At Risk
CUST1839,29,4,2012.1499999999999,5,2,1,521,8,Potential
CUST1840,11,1,1952.6999999999998,5,1,1,511,7,Potential
CUST1841,304,1,24.63,3,1,1,311,5,At Risk
CUST1842,386,1,32.08,3,1,1,311,5,At Risk
CUST1843,216,1,2576.81,4,1,2,412,7,Potential
CUST1845,420,1,2.88,3,1,1,311,5,At Risk
CUST1846,58,2,1167.31,5,1,1,511,7,Potential
CUST1847,646,1,1246.06,1,1,1,111,3,At Risk
CUST1848,100,4,4234.99,5,2,2,522,9,Potential
CUST1849,370,1,839.9799999999999,3,1,1,311,5,At Risk
CUST1850,98,1,3392.27,5,1,2,512,8,Potential
CUST1851,141,3,320.26,5,2,1,521,8,Potential
CUST1852,111,1,3904.1800000000003,5,1,2,512,8,Potential
CUST1853,487,2,1024.19,2,1,1,211,4,At Risk
CUST1854,155,3,1566.1,4,2,1,421,7,Potential
CUST1855,424,1,90.35,3,1,1,311,5,At Risk
CUST1856,21,1,321.87,5,1,1,511,7,Potential
CUST1857,102,4,1221.02,5,2,1,521,8,Potential
CUST1858,61,3,955.0600000000001,5,2,1,521,8,Potential
CUST1859,188,1,66.28,4,1,1,411,6,At Risk
CUST1860,28,5,2746.9900000000002,5,3,2,532,10,Loyal
CUST1863,42,3,7238.2699999999995,5,2,4,524,11,Loyal
CUST1864,233,2,1791.92,4,1,1,411,6,At Risk
CUST1866,175,4,4240.39,4,2,2,422,8,Potential
CUST1867,669,1,737.0,1,1,1,111,3,At Risk
CUST1868,299,1,10.809999999999999,3,1,1,311,5,At Risk
CUST1869,671,1,2899.6,1,1,2,112,4,At Risk
CUST1870,548,1,882.28,2,1,1,211,4,At Risk
CUST1871,207,1,13.76,4,1,1,411,6,At Risk
CUST1872,10,4,1048.19,5,2,1,521,8,Potential
CUST1873,14,2,517.76,5,1,1,511,7,Potential
CUST1874,619,1,1947.01,1,1,1,111,3,At Risk
CUST1878,264,4,1033.76,4,2,1,421,7,Potential
CUST1879,226,1,958.3199999999999,4,1,1,411,6,At Risk
CUST1880,17,3,1140.33,5,2,1,521,8,Potential
CUST1881,556,2,166.56,2,1,1,211,4,At Risk
CUST1882,90,2,1907.53,5,1,1,511,7,Potential
CUST1883,38,3,1185.3400000000001,5,2,1,521,8,Potential
CUST1885,471,1,6.72,2,1,1,211,4,At Risk
CUST1886,425,1,12.4,3,1,1,311,5,At Risk
CUST1887,186,3,4253.68,4,2,2,422,8,Potential
CUST1889,716,1,938.06,1,1,1,111,3,At Risk
CUST1891,361,3,629.78,3,2,1,321,6,At Risk
CUST1892,436,4,2475.2200000000003,3,2,2,322,7,Potential
CUST1894,81,1,981.04,5,1,1,511,7,Potential
CUST1895,34,3,1817.76,5,2,1,521,8,Potential
CUST1896,22,3,3877.6200000000003,5,2,2,522,9,Potential
CUST1897,177,3,1644.2600000000002,4,2,1,421,7,Potential
CUST1898,44,2,1444.96,5,1,1,511,7,Potential
CUST1899,20,4,3725.37,5,2,2,522,9,Potential
CUST1900,669,1,189.66,1,1,1,111,3,At Risk
CUST1901,49,1,27.21,5,1,1,511,7,Potential
CUST1902,208,5,1702.47,4,3,1,431,8,Potential
CUST1904,229,2,6031.599999999999,4,1,3,413,8,Potential
CUST1905,326,1,363.73,3,1,1,311,5,At Risk
CUST1907,138,3,3803.4300000000003,5,2,2,522,9,Potential
CUST1908,263,2,1474.87,4,1,1,411,6,At Risk
CUST1909,333,1,377.13,3,1,1,311,5,At Risk
CUST1910,8,1,166.67,5,1,1,511,7,Potential
CUST1911,639,1,194.31,1,1,1,111,3,At Risk
CUST1912,376,1,973.14,3,1,1,311,5,At Risk
CUST1913,49,3,3601.13,5,2,2,522,9,Potential
CUST1914,277,1,1450.82,4,1,1,411,6,At Risk
CUST1915,646,1,479.49,1,1,1,111,3,At Risk
CUST1916,180,1,494.92,4,1,1,411,6,At Risk
CUST1918,37,2,776.94,5,1,1,511,7,Potential
CUST1919,412,2,480.53,3,1,1,311,5,At Risk
CUST1920,69,5,3159.44,5,3,2,532,10,Loyal
CUST1921,103,3,994.62,5,2,1,521,8,Potential
CUST1922,50,3,3333.33,5,2,2,522,9,Potential
CUST1923,374,2,519.67,3,1,1,311,5,At Risk
CUST1924,89,3,551.97,5,2,1,521,8,Potential
CUST1925,467,2,921.5600000000001,2,1,1,211,4,At Risk
CUST1926,289,1,62.510000000000005,4,1,1,411,6,At Risk
CUST1927,629,1,646.8000000000001,1,1,1,111,3,At Risk
CUST1929,123,2,748.62,5,1,1,511,7,Potential
CUST1930,230,1,338.77,4,1,1,411,6,At Risk
CUST1931,724,1,3248.05,1,1,2,112,4,At Risk
CUST1932,32,4,4068.12,5,2,2,522,9,Potential
CUST1933,144,2,820.8100000000001,5,1,1,511,7,Potential
CUST1934,210,2,782.1600000000001,4,1,1,411,6,At Risk
CUST1935,115,3,2088.45,5,2,1,521,8,Potential
CUST1937,65,3,5542.63,5,2,3,523,10,Loyal
CUST1938,715,1,60.78,1,1,1,111,3,At Risk
CUST1939,96,2,2069.63,5,1,1,511,7,Potential
CUST1940,431,1,4.38,3,1,1,311,5,At Risk
CUST1941,219,4,6837.17,4,2,4,424,10,Loyal
CUST1942,619,1,896.47,1,1,1,111,3,At Risk
CUST1943,285,2,213.86,4,1,1,411,6,At Risk
CUST1945,363,1,2400.9,3,1,2,312,6,At Risk
CUST1946,240,2,1333.49,4,1,1,411,6,At Risk
CUST1947,5,2,1042.55,5,1,1,511,7,Potential
CUST1948,218,3,3470.0699999999997,4,2,2,422,8,Potential
CUST1949,2,5,501.58,5,3,1,531,9,Potential
CUST1950,335,1,1064.77,3,1,1,311,5,At Risk
CUST1951,389,1,983.32,3,1,1,311,5,At Risk
CUST1952,238,2,105.94,4,1,1,411,6,At Risk
CUST1953,369,1,56.64,3,1,1,311,5,At Risk
CUST1954,42,5,4912.83,5,3,3,533,11,Loyal
CUST1955,111,3,4648.76,5,2,3,523,10,Loyal
CUST1956,187,2,954.3199999999999,4,1,1,411,6,At Risk
CUST1957,593,1,36.23,1,1,1,111,3,At Risk
CUST1958,399,1,671.88,3,1,1,311,5,At Risk
CUST1959,570,1,162.52,2,1,1,211,4,At Risk
CUST1960,139,2,164.97,5,1,1,511,7,Potential
CUST1961,52,2,159.78,5,1,1,511,7,Potential
CUST1962,118,4,1982.9399999999998,5,2,1,521,8,Potential
CUST1963,182,3,1029.21,4,2,1,421,7,Potential
CUST1964,97,3,1459.85,5,2,1,521,8,Potential
CUST1965,286,1,1143.61,4,1,1,411,6,At Risk
CUST1966,111,3,404.52,5,2,1,521,8,Potential
CUST1967,10,3,2794.61,5,2,2,522,9,Potential
CUST1968,354,2,780.6500000000001,3,1,1,311,5,At Risk
CUST1969,186,4,1695.04,4,2,1,421,7,Potential
CUST1970,81,3,629.6,5,2,1,521,8,Potential
CUST1971,205,2,1632.28,4,1,1,411,6,At Risk
CUST1972,211,4,786.48,4,2,1,421,7,Potential
CUST1973,415,2,457.45000000000005,3,1,1,311,5,At Risk
CUST1974,713,1,901.67,1,1,1,111,3,At Risk
CUST1975,34,3,2891.1,5,2,2,522,9,Potential
CUST1976,717,1,770.03,1,1,1,111,3,At Risk
CUST1977,3,4,6453.0,5,2,3,523,10,Loyal
CUST1978,412,4,2354.52,3,2,2,322,7,Potential
CUST1979,39,2,1031.1,5,1,1,511,7,Potential
CUST1980,48,2,2354.33,5,1,2,512,8,Potential
CUST1981,236,3,5242.85,4,2,3,423,9,Potential
CUST1982,395,1,1198.87,3,1,1,311,5,At Risk
CUST1984,24,2,911.74,5,1,1,511,7,Potential
CUST1986,598,1,252.01000000000002,1,1,1,111,3,At Risk
CUST1988,5,2,755.43,5,1,1,511,7,Potential
CUST1989,112,2,3411.4300000000003,5,1,2,512,8,Potential
CUST1991,601,1,38.349999999999994,1,1,1,111,3,At Risk
CUST1992,38,1,830.32,5,1,1,511,7,Potential
CUST1993,389,1,217.5,3,1,1,311,5,At Risk
CUST1995,207,1,685.0600000000001,4,1,1,411,6,At Risk
CUST1996,74,3,184.89000000000001,5,2,1,521,8,Potential
CUST1997,256,4,3485.02,4,2,2,422,8,Potential
CUST1998,686,1,1403.48,1,1,1,111,3,At Risk
CUST1999,268,2,571.8000000000001,4,1,1,411,6,At Risk
CUST2000,645,1,1228.8700000000001,1,1,1,111,3,At Risk
CUST2001,18,2,619.04,5,1,1,511,7,Potential
CUST2002,76,2,285.93,5,1,1,511,7,Potential
CUST2003,198,3,2917.81,4,2,2,422,8,Potential
CUST2004,19,2,843.34,5,1,1,511,7,Potential
CUST2005,72,2,338.15,5,1,1,511,7,Potential
CUST2009,196,2,1803.68,4,1,1,411,6,At Risk
CUST2010,440,2,312.15,2,1,1,211,4,At Risk
CUST2011,331,2,3846.18,3,1,2,312,6,At Risk
CUST2012,25,5,3388.37,5,3,2,532,10,Loyal
CUST2014,367,2,435.69,3,1,1,311,5,At Risk
CUST2015,95,3,969.3000000000001,5,2,1,521,8,Potential
CUST2016,221,1,772.72,4,1,1,411,6,At Risk
CUST2019,409,3,1380.1399999999999,3,2,1,321,6,At Risk
CUST2020,11,2,571.99,5,1,1,511,7,Potential
CUST2022,95,1,2447.0099999999998,5,1,2,512,8,Potential
CUST2025,13,4,598.3199999999999,5,2,1,521,8,Potential
CUST2026,529,1,738.57,2,1,1,211,4,At Risk
CUST2027,316,1,1137.6499999999999,3,1,1,311,5,At Risk
CUST2028,169,3,1144.08,4,2,1,421,7,Potential
CUST2029,247,1,43.24,4,1,1,411,6,At Risk
CUST2030,169,2,616.46,4,1,1,411,6,At Risk
CUST2032,542,2,819.9399999999999,2,1,1,211,4,At Risk
CUST2033,196,4,1063.07,4,2,1,421,7,Potential
CUST2034,33,5,976.15,5,3,1,531,9,Potential
CUST2036,393,1,47.410000000000004,3,1,1,311,5,At Risk
CUST2037,30,1,1150.1000000000001,5,1,1,511,7,Potential
CUST2039,82,2,33.82,5,1,1,511,7,Potential
CUST2040,33,4,2329.36,5,2,2,522,9,Potential
CUST2041,416,4,1401.06,3,2,1,321,6,At Risk
CUST2043,191,3,1136.96,4,2,1,421,7,Potential
CUST2044,6,2,943.87,5,1,1,511,7,Potential
CUST2045,278,1,436.75,4,1,1,411,6,At Risk
CUST2046,90,2,1775.1000000000001,5,1,1,511,7,Potential
CUST2047,22,2,1381.0200000000002,5,1,1,511,7,Potential
CUST2048,49,2,423.83,5,1,1,511,7,Potential
CUST2049,308,2,304.84999999999997,3,1,1,311,5,At Risk
CUST2050,471,2,368.88,2,1,1,211,4,At Risk
CUST2051,484,1,13.37,2,1,1,211,4,At Risk
CUST2052,130,3,1376.02,5,2,1,521,8,Potential
CUST2053,40,2,33.56,5,1,1,511,7,Potential
CUST2054,286,2,780.8699999999999,4,1,1,411,6,At Risk
CUST2055,2,2,289.15999999999997,5,1,1,511,7,Potential
CUST2058,77,4,6100.9,5,2,3,523,10,Loyal
CUST2059,713,1,610.25,1,1,1,111,3,At Risk
CUST2060,731,1,477.92999999999995,1,1,1,111,3,At Risk
CUST2061,31,3,3366.29,5,2,2,522,9,Potential
CUST2062,494,1,196.49,2,1,1,211,4,At Risk
CUST2063,302,1,69.56,3,1,1,311,5,At Risk
CUST2064,23,4,1288.53,5,2,1,521,8,Potential
CUST2065,357,1,583.21,3,1,1,311,5,At Risk
CUST2066,53,4,2339.85,5,2,2,522,9,Potential
CUST2070,335,2,1308.02,3,1,1,311,5,At Risk
CUST2071,24,5,3526.77,5,3,2,532,10,Loyal
CUST2074,396,1,412.03,3,1,1,311,5,At Risk
CUST2075,94,2,1085.79,5,1,1,511,7,Potential
CUST2076,382,1,193.36,3,1,1,311,5,At Risk
CUST2077,59,2,461.65,5,1,1,511,7,Potential
CUST2079,264,2,211.66,4,1,1,411,6,At Risk
CUST2080,252,2,246.47,4,1,1,411,6,At Risk
CUST2081,44,3,3879.84,5,2,2,522,9,Potential
CUST2084,64,1,2134.6600000000003,5,1,1,511,7,Potential
CUST2085,336,2,649.01,3,1,1,311,5,At Risk
CUST2086,511,2,66.48,2,1,1,211,4,At Risk
CUST2088,276,1,977.1899999999999,4,1,1,411,6,At Risk
CUST2089,490,1,19.72,2,1,1,211,4,At Risk
CUST2090,84,2,2304.77,5,1,2,512,8,Potential
CUST2091,68,2,282.84999999999997,5,1,1,511,7,Potential
CUST2092,110,2,1906.06,5,1,1,511,7,Potential
CUST2093,382,3,3758.31,3,2,2,322,7,Potential
CUST2094,9,2,524.78,5,1,1,511,7,Potential
CUST2095,359,2,1578.6399999999999,3,1,1,311,5,At Risk
CUST2096,21,3,1631.5,5,2,1,521,8,Potential
CUST2097,384,1,319.57,3,1,1,311,5,At Risk
CUST2098,3,1,2.44,5,1,1,511,7,Potential
CUST2099,288,2,1092.07,4,1,1,411,6,At Risk
CUST2100,8,2,2015.23,5,1,1,511,7,Potential
CUST2101,84,2,2427.38,5,1,2,512,8,Potential
CUST2102,137,5,5452.76,5,3,3,533,11,Loyal
CUST2103,337,3,163.45,3,2,1,321,6,At Risk
